Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating
Lillie Belle,U.S.A.,2012,Bolivia,"Bolivia, Wild Thing",68%,"2- B,S","fatty, nutty, melon like",3
Lillie Belle,U.S.A.,2012,Bolivia,Wild Thing,68%,"2- B,S","fatty, grassy, cocoa",3
Lillie Belle,U.S.A.,2012,Peru,La Selva,68%,"2- B,S","rich cocoa, spicy edge",3
Lindt & Sprungli,Switzerland,2007,Blend,Excellence (US Version),85%,"4- B,S,C,V","harsh burnt, mild cocoa, tang",2
Lirio,U.S.A.,2020,Sierra Leone,"Gola Rainforest, batch 920",72%,"2- B,S","grassy, rubbery, chemical",2
Lirio,U.S.A.,2020,India,"Anamalai, batch 970",72%,"2- B,S","basic cocoa, dirty/burnt edge",2
Lirio,U.S.A.,2020,Vietnam,"Tien Giang, batch 970",72%,"2- B,S","spicy, sweet, cocoa",2
Loiza,Puerto Rico,2013,Puerto Rico,Puerto Rico,65%,"5- B,S,C,V,L","black pepper, vanilla, harsh",2
Lonohana,U.S.A.,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Nene, CG Exclusive",71%,"4- B,S,C,V","aluminum, mild coffee, roasty",2
Lonohana,U.S.A.,2013,U.S.A.,"O'ahu Island, Opaeula Estate, Ele'ele",72%,"4- B,S,C,V","strong, brandy, smoke",2
Lonohana,U.S.A.,2013,U.S.A.,"Hawai'i Island, Hawaiian Crown, Kona Vanilla",70%,"4- B,S,C,V","sandy, floral, vanilla, candy",3
Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",65%,"4- B,S,C,V","sweet, candy-like, nutty",2
Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa, Lonohana E., Kanahiku",70%,"2- B,S","spicy, candied, complex",3
Lonohana,U.S.A.,2014,U.S.A.,"O'ahu Island, Haleiwa E, 2014",75%,"4- B,S,C,V","dairy, pudding",3
Loon,U.S.A.,2021,Bolivia,Alto Beni,70%,"3- B,S,C","sweet, sl. smokiness, fruit",2
Loon,U.S.A.,2021,Belize,Maya Mountain,75%,"3- B,S,C","cherry, fatty, cocoa",2
Love Bar,U.S.A.,2015,Nicaragua,Nicaragua,75%,"2- B,S","multiple off flavors, metallic",1
Love Brown,Taiwan,2018,Nicaragua,Medalla,75%,"2- B,S",potting soil,2
Love Brown,Taiwan,2018,Sumatra,Sumatra,70%,"2- B,S","smokey, earthy, cocoa",2
Love Brown,Taiwan,2018,Nicaragua,O'Payo,80%,"2- B,S","nutty, mild dairy",2
Love Brown,Taiwan,2018,Nicaragua,Chuno,78%,"2- B,S",intense mocha flavor,3
Luisa Abram,Brazil,2017,Brazil,"Rio Purus, 2016 Harvest",81%,"2- B,S","oily, burnt, earthy",2
Luisa Abram,Brazil,2018,Brazil,"Rio Acara, Wild Amazon",70%,"2- B,S","rustic, basic cocoa, earthy",2
Luisa Abram,Brazil,2021,Brazil,Wild Jurua (limited edition for Caputo's),70%,"3- B,S,C","mild sweet honey, rum, off",2
Luisa's Vegan,U.K.,2020,Papua New Guinea,Karkar Island,72%,"3- B,S,C","smoke, fruit, ham, fatty",2
Luker,Colombia,2010,Blend,"Selva, Colombia, Ecuador",46%,"5- B,S,C,V,L","very sweet, caramel, candy",2
Luker,Colombia,2010,Blend,"Macondo, Colombia, Ecuador",60%,"5- B,S,C,V,L","sticky, marshmallow, cocoa",2
Luker,Colombia,2010,Blend,"Misterio, Colombia, Ecuador",58%,"5- B,S,C,V,L","watered down coffee, cocoa",2
Luker,Colombia,2010,Colombia,Santander,65%,"5- B,S,C,V,L","marshmallow, rich brownie",3
Lumineux,U.S.A.,2020,India,"Kerala State, GoGround, batch 88",72%,"3- B,S,C","deep cocoa, sl. pungent, sandy",2
Lumineux,U.S.A.,2020,Madagascar,"Bejofo E., Sambirano, batch 115",73%,"3- B,S,C","roasted pear, cocoa, sour",2
Lumineux,U.S.A.,2020,Tanzania,"Kilombero Valley, batch 74",75%,"3- B,S,C","fatty, dominant roast, spice",2
Lumineux,U.S.A.,2020,Uganda,"Semuliki Forest, Latitude Trading Co, batch 100",68%,"3- B,S,C","candied, sweet cocoa, roasty",2
Lumineux,U.S.A.,2020,Ivory Coast,"Cote d'Ivoire, batch 83",67%,"3- B,S,C","spice, coconut",3
Machu Picchu Trading Co.,Peru,2010,Peru,Peru,55%,,"extremely sweet, vanilla",1
Machu Picchu Trading Co.,Peru,2011,Peru,Peru,70%,,"vanilla, strong chemical",1
MaDe Atlantic City Chocolate Bar,U.S.A.,2019,Uganda,Uganda,75%,"3- B,S,C","gritty, roasty, rubbery",2
MaDe Atlantic City Chocolate Bar,U.S.A.,2019,Ghana,Ghana,75%,"3- B,S,C","gritty, cocoa base, ashey",2
Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,67%,"5- B,S,C,V,L","sandy, red berry, cocoa",3
Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,75%,"5- B,S,C,V,L","sticky, bitter, nutty",3
Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,70%,"5- B,S,C,V,L","sandy, woody, peanut butter",3
Madecasse (Cinagra),Madagascar,2008,Madagascar,Madagascar,63%,"5- B,S,C,V,L","intense, nutty, cocoa",3
Madhu,U.S.A.,2021,Colombia,Tumaco,70%,"2- B,S","very sticky, nutty, woody",2
Madre,U.S.A.,2010,Mexico,"Chiapas, Triple Cacao",72%,"4- B,S,C,V","raisiny, chewy",2
Madre,U.S.A.,2011,Dominican Republic,Dominican,70%,"4- B,S,C,V","sandy, sweet, strong vanilla",2
Madre,U.S.A.,2011,Costa Rica,Upala,70%,"4- B,S,C,V","sticky, strong vanilla, pepper",2
Madre,U.S.A.,2012,U.S.A.,"Hawai'i Island, Hamakua Coast, Kokoleka",70%,"4- B,S,C,V","creamy, vanilla, rich fruit",2
Madre,U.S.A.,2012,U.S.A.,"Criollo, Hawaii",70%,"4- B,S,C,V","creamy, burnt nuts, woody",2
Madre,U.S.A.,2012,U.S.A.,Kaua'i Island,70%,"4- B,S,C,V","vanilla, brownie, peanut",3
Madre,U.S.A.,2013,Puerto Rico,Puerto Rico,70%,"4- B,S,C,V","intense vanilla, swiss miss",2
Madre,U.S.A.,2013,U.S.A.,"Hawai'i Island, Choobua, Kona",70%,"4- B,S,C,V","fatty, vanilla, candy-like",2
Madre,U.S.A.,2013,Mexico,"Xocunusco, Chiapas, Pichucalco",70%,"4- B,S,C,V","vanilla, earthy, caramel",2
Madre,U.S.A.,2013,Brazil,Brazil,70%,"4- B,S,C,V","strong vanilla, nut, coffee",3
Madre,U.S.A.,2017,Solomon Islands,Guadalcanal,73%,"2- B,S","mild earthy, mild cocoa, nut",3
Maglio,Italy,2008,Tanzania,Africa,75%,"4- B,S,C,V","chalky, astringent, vanilla",1
Maglio,Italy,2008,Ecuador,Ecuador,70%,"4- B,S,V,L","creamy, nutty, mass market",2
Maglio,Italy,2008,Cuba,Cuba,70%,"5- B,S,C,V,L","nutty, cooling sensation",2
Maglio,Italy,2008,Dominican Republic,Santo Domingo,70%,"5- B,S,C,V,L","creamy, hay, nutty",3
Majani,Italy,2010,Ecuador,Ecuador,70%,"4- B,S,C,L","strong vanilla, some spice",1
Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Sambirano 2006,75%,"4- B,S,C,L","cardboard, tea-like",2
Malagasy (Chocolaterie Robert),Madagascar,2007,Madagascar,Mora Mora 2006,73%,"4- B,S,C,L","creamy, sublte grape notes",3
Malagos,Philippines,2013,Philippines,"Davao, Mt. Talamo foothills",65%,"5- B,S,C,V,L","sandy, sweet, cocoa",3
Malai,Thailand,2018,Thailand,Chantaburi,70%,"3- B,S*,C","gummy, smokey, hammy",2
Malie Kai (Guittard),U.S.A.,2009,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate",55%,"5- B,S,C,V,L","sweet, vanilla, easter candy",2
Malie Kai (Guittard),U.S.A.,2010,U.S.A.,"O'ahu Island, N. Shore, Waialua Estate w/ nibs",55%,"5- B,S,C,V,L","creamy, crunchy, very sweet",3
Malmo,Sweden,2016,Venezuela,Chuao,70%,"3- B,S,C","hammy, unrecognizable",2
Mana,U.S.A.,2012,Dominican Republic,Conacado,74%,"3- B,S,C","berry, nutty, sour",3
Mana,U.S.A.,2014,Peru,Peru,74%,"3- B,S,C","rubber, off medicinal",2
Mana,U.S.A.,2014,Venezuela,Venezuela,74%,"3- B,S,C","nutty, green",2
Mana,U.S.A.,2015,Ecuador,"Ecuador, batch 1212",74%,"2- B,S","soil, wet, off notes",2
Manifesto Cacao,Colombia,2014,Colombia,Colombia,70%,"4- B,S,C,L","muted, nutty",2
Manoa,U.S.A.,2012,U.S.A.,"Hawai'i Island, Hamakua, Hawaiian Crown, b. 176",72%,"3- B,S,C","oily, tangy, fruit, earthy",2
Manoa,U.S.A.,2012,Peru,"Piura, batch 173",72%,"3- B,S,C","banana, menthol, medicinal",2
Manoa,U.S.A.,2012,Liberia,"Liberia, batch 174",72%,"3- B,S,C","molassses, intense, off, herb",2
Manoa,U.S.A.,2012,U.S.A.,"O'ahu Island, Winward,Maunawili district, b. 151",72%,"3- B,S,C","molasses, sweet, cocoa",2
Manoa,U.S.A.,2013,U.S.A.,"O'ahu Island, Waiahole, b. 182",72%,"3- B,S,C","orange, cocoa",3
Manoa,U.S.A.,2015,Papua New Guinea,Markham Valley,72%,"3- B,S,C","smoke, fruit",3
Manoa,U.S.A.,2015,Costa Rica,Coto Brus,72%,"3- B,S,C","dried fruit, balanced, cocoa",3
Manoa,U.S.A.,2017,Peru,Ucayali,70%,"3- B,S,C","sweet, fatty, fig",2
Manoa,U.S.A.,2019,U.S.A.,"Hawai'i Island, Hilo and Kona regions",70%,"3- B,S,C","dried fruit,spicy,sticky,intense",3
Manufaktura Czekolady,Poland,2012,Dominican Republic,Grand Cru Dominican Republic,70%,"2- B,S","chewy, brownie like",2
Manufaktura Czekolady,Poland,2012,Ecuador,Grand Cru Ecuador,70%,"2- B,S","grits, roaste brownie",2
Manufaktura Czekolady,Poland,2012,Ghana,Grand Cru Ghana,70%,"2- B,S","cocoa, coconut",3
Manufaktura Czekolady,Poland,2014,Colombia,Kolumbia,85%,"2- B,S","coarse, intense, nutty",3
Manufaktura Czekolady,Poland,2014,Venezuela,Porcelana,70%,"2- B,S","nutty, intense, roasty",3
Manufaktura Czekolady,Poland,2016,Peru,Peru,70%,"3- B,S,C","nutty, roasty,",3
Manufaktura Czekolady,Poland,2016,Nicaragua,Johe,70%,"3- B,S,C","basic, balanced, deep cocoa",3
Map Chocolate,U.S.A.,2015,Trinidad,"San Juan Estate, Cherry Blossoms at Night",70%,"3- B,S,C","heavy roast, few grits, rich",2
Map Chocolate,U.S.A.,2015,Colombia,Colombia,75%,"3- B,S,C","roasty, coffee, rubber",2
Map Chocolate,U.S.A.,2015,Tanzania,"Kakoa Kamili, Both Man & Bird & Beast",72%,"3- B,S,C","sweet, fatty, roasty",2
Map Chocolate,U.S.A.,2015,Dominican Republic,"ROIG, 2014",70%,"3- B,S,C","fruity, tangy, cocoa",3
Map Chocolate,U.S.A.,2015,Peru,"Maranon, 2014",62%,"3- B,S,C","delicate, caramel, peanut",3
Map Chocolate,U.S.A.,2015,Ecuador,Ecuador,70%,"3- B,S,C","coarse, floral, rum",3
Map Chocolate,U.S.A.,2015,Nicaragua,"A case of the Xerces Blues, triple roast",70%,"3- B,S,C","rich, bright fruit",3
Map Chocolate,U.S.A.,2015,Peru,"Tumbes, Dear Mr. Finley, 2014",68%,"3- B,S,C","lemon, spicy, cocoa",3
Map Chocolate,U.S.A.,2015,Honduras,Le Chocolat Chaud,78%,"3- B,S,C","grassy, woody, sweet",3
Map Chocolate,U.S.A.,2016,Vietnam,"Ben Tre, Surprise Valley",75%,"3- B,S,C","intense, sour, tart",2
Map Chocolate,U.S.A.,2017,Vietnam,"Lam Dong, ""Red Poppy""",73%,"2- B,S","earthy, tobacco, ashey",2
Map Chocolate,U.S.A.,2018,Blend,"""Peace of Wild Things""",72%,"3- B,S,C","off notes, rubbery, hammy",2
Map Chocolate,U.S.A.,2018,Mexico,"Tabasco, ""Late for the Train"", batch 12184",72%,"3- B,S,C","sweet, spicy, dirty",2
Map Chocolate,U.S.A.,2018,Dominican Republic,Zorzal Reserve,72%,"3- B,S,C","complex, creamy, cherry",3
Marana,Peru,2016,Peru,Cusco,70%,"3- B,S,C","smokey, dirty, sour",2
Marana,Peru,2021,Peru,"San Martin, Allima coop",80%,"3- B,S,C","smoked nuts, tang",2
Marana,Peru,2021,Peru,"Piura, Norandino coop, cacao blanco",70%,"3- B,S,C","mild orange, herbaceous",3
Maribea,U.S.A.,2021,Mexico,Tabasco,72%,"3- B,S,C","earthy, musty, sweet",2
Maribea,U.S.A.,2021,Bolivia,"Alto Beni, Walikewa",72%,"3- B,S,C","floral, earthy, acidic, harsh",2
Maribea,U.S.A.,2021,Brazil,"Bahia, Catongo",72%,"3- B,S,C","delicate, nutty, butterscotch",2
Marigold's Finest,Canada,2016,Blend,Cacao Nib Crunch,75%,"2- B,S","earthy, coffee, roasty",2
Markham & Fitz,U.S.A.,2018,Haiti,"Pisa, batch 58",75%,"2- B,S","dried fruit, woody, dirty",2
Marou,Vietnam,2012,Vietnam,Tien Giang,80%,"3- B,S,C","creamy, fatty, black pepper",2
Marou,Vietnam,2012,Vietnam,Ba Ria,76%,"3- B,S,C",citrus,3
Marou,Vietnam,2012,Vietnam,Dong Nai,72%,"3- B,S,C","roasty, coffee",3
Marou,Vietnam,2012,Vietnam,"Tien Giang, Gao Co-op",70%,"3- B,S,C","cocoa, spice, late sour",3
Marou,Vietnam,2012,Vietnam,Ben Tre,78%,"3- B,S,C","sticky, pepper, cinamon, rich",3
Marou,Vietnam,2012,Vietnam,Lam Dong,74%,"3- B,S,C","melon, roasty",3
Marou,Vietnam,2013,Vietnam,"Tan Phu Dong, Treasure Island",75%,"3- B,S,C","fatty, heavy roast, nutty",3
Marou,Vietnam,2015,Vietnam,"Tan Phu Dong Island, Heart of Darkness",85%,"2- B,S","long, mild honey, rich cocoa",2
Marou,Vietnam,2015,Vietnam,Ben Tre,68%,"2- B,S","roasty, rich, coffee, nut",3
Marou,Vietnam,2015,Vietnam,"Dak Lak, Batch 2451",70%,"2- B,S",spicy and fragrant,3
Marou,Vietnam,2018,Vietnam,"Dak Nong, Tam Farm",75%,"3- B,S,C","fatty, roasty, nutty",3
Mars,U.S.A.,2010,Costa Rica,"Matina 1-6, prototype",65%,,"intense orange, floral",2
Mars,U.S.A.,2010,Ivory Coast,"Ivory Coast, prototype",65%,,"chewy, earthy, spicy",2
Mars,U.S.A.,2010,Nigeria,"Nigeria, prototype",65%,,"cocoa, earth, wheat",2
Mars,U.S.A.,2010,Ghana,"Ghana, prototype",65%,,"intense, dark berry, cocoa",3
Marsatta,U.S.A.,2013,Dominican Republic,Dominican Republic,74%,"4- B,S,C,V","waxy, rubber, medicinal",1
Marsatta,U.S.A.,2013,Dominican Republic,Dominican Republic,89%,"4- B,S,C,V","fatty, rubber, medicinal",2
Martin Mayer,Austria,2016,Bolivia,Alto Beni,76%,"3- B,S,C","sticky, pungent, off note",2
Martin Mayer,Austria,2016,Haiti,Pisa,82%,"3- B,S,C","sandy, earthy, sweet edge",2
Martin Mayer,Austria,2016,Colombia,Tumaco,74%,"3- B,S,C","sandy, mild floral, mild nutty",2
Mast Brothers,U.S.A.,2010,Venezuela,Patanemo,81%,"2- B,S","sticky, woody, musty",2
Mast Brothers,U.S.A.,2010,Venezuela,Ocumare de la Costa,75%,"2- B,S","dry, sticky, nutty, earthy",2
Mast Brothers,U.S.A.,2010,Dominican Republic,"Dominican Republic, Coop",70%,"2- B,S","sticky, earthy, coffee",2
Mast Brothers,U.S.A.,2011,Venezuela,"Chuao, Light Roast",81%,"2- B,S","gritty, high astringent, sour",2
Mast Brothers,U.S.A.,2011,Papua New Guinea,Papua New Guinea,71%,"2- B,S","gritty, sticky, smoke,hammy",2
Mast Brothers,U.S.A.,2011,Venezuela,"Chuao, Med. Roast",76%,"2- B,S","sandy, strawberry, sour",2
Mast Brothers,U.S.A.,2011,Venezuela,"Chuao, Dark Roast",70%,"2- B,S","dry, sandy, intense, berry",2
Mast Brothers,U.S.A.,2011,Peru,San Martin,75%,"2- B,S","orange,lemon,coffee ground",2
Mast Brothers,U.S.A.,2011,Dominican Republic,Conacado,73%,"2- B,S","dry, gritty, red berry, coffee",2
Mast Brothers,U.S.A.,2011,Blend,Brooklyn Blend,72%,"2- B,S","rich cocoa, coffee, roasty",3
Mast Brothers,U.S.A.,2011,Belize,Moho River,70%,"2- B,S","gritty, tangy, cocoa",3
Mast Brothers,U.S.A.,2011,Dominican Republic,"La Red de Guanconejo, N. Highlands coop",74%,"2- B,S","gritty, raspberry, sour",3
Mast Brothers,U.S.A.,2012,Blend,Madagascar,72%,"2- B,S","gritty, overly tart, sour",2
Mast Brothers,U.S.A.,2012,Venezuela,Chuao,73%,"2- B,S","gritty, sour, sweet",2
Mast Brothers,U.S.A.,2012,Blend,"Shake Shack, Peru, Mad., Dom. Rep.",73%,"2- B,S","gritty, fruit, tart, rich",3
Mast Brothers,U.S.A.,2014,Blend,"French Laundry 20th Anniversary, Peru, Belize",75%,"2- B,S","tart, deep choco",3
Mast Brothers,U.S.A.,2015,Guatemala,Guatemala,76%,"2- B,S","mild bitter, citrus, intense",2
Mast Brothers,U.S.A.,2015,Tanzania,Tanzania,74%,"2- B,S","green, vegetal, mild spice",2
Matale,Australia,2013,Vanuatu,"Malekula P., 2013",72%,"3- B,S,C","sticky, butterscotch, nutty",3
Matale,Australia,2013,Blend,"PNG, Vanuatu, Mad; 2013 h.",70%,"3- B,S,C","nutty, fruity, spicy",3
Matale,Australia,2013,Madagascar,"Somia, 2013",68%,"3- B,S,C","sticky, red fruit",3
Matale,Australia,2013,Papua New Guinea,"Kulili P., 2013",74%,"3- B,S,C","creamy, grassy, smoke, nut",3
Maui Kuia,U.S.A.,2021,U.S.A.,"Kuia Estate, Hawaii, lot 083122",70%,"3- B,S,C","sweet, banana, mild sour orange",3
Maverick,U.S.A.,2014,Belize,Maya Mountain,70%,"2- B,S","heavy roast, smoke",2
Maverick,U.S.A.,2014,Dominican Republic,Elvesia,70%,"2- B,S","roasty, coffee",2
Maverick,U.S.A.,2014,Peru,Tumbes,82%,"2- B,S","intense, burnt, bitter, spice",2
Maverick,U.S.A.,2014,Peru,"Morropon, Norandiono Coop, Piura",63%,"3- B,S,C","sweet, cherry, cream, raisin",3
Maverick,U.S.A.,2020,U.S.A.,"Hawai'i Island, Big Island, Mauna Kea",70%,"3- B,S,C","nutty, cheese, savory",2
Maverick,U.S.A.,2020,Vietnam,"Dak Nong, Marou Cacao",75%,"3- B,S,C","roasty, hammy, dirty",2
Maverick,U.S.A.,2020,Madagascar,"Akesson P., Sambirano",65%,"3- B,S,C","sweet edge, sour fruit",2
Mayacama,U.S.A.,2016,Dominican Republic,Hispaniola,72%,"2- B,S","gritty, sweet, earthy",2
McGuire,Canada,2020,Guatemala,"Cahabon E., ""Adioesmac""",70%,"3- B,S,C","musty, woody, rubbery, roasty",2
McGuire,Canada,2020,Belize,"Maya Mountain, Toledo",70%,"3- B,S,C","cocoa, strawberry",2
Meadowlands,U.S.A.,2014,Bolivia,Bolivia,70%,"2- B,S","pungent, off",2
Meadowlands,U.S.A.,2014,Venezuela,Venezuela,70%,"2- B,S","molasses, sweet, choco",2
Meadowlands,U.S.A.,2014,Belize,Belize,70%,"2- B,S","spicy, metallic, molasses",2
Meadowlands,U.S.A.,2014,Nicaragua,"Nicaragua, w/ inbs",70%,"2- B,S","fatty, sligthly bland, earthy",2
Meadowlands,U.S.A.,2014,Dominican Republic,Dominican Republic,70%,"2- B,S","high roast, nutty, deep choco",3
Mellow,Denmark,2019,Ecuador,"Camino Verde, Duran Region",85%,"2- B,S*","floral, earthy, bitter",2
Mellow,Denmark,2019,Dominican Republic,"Oko Caribe, El Cibao, 2018 Harvest",70%,"2- B,S*","dry, floral, dirty, coconut",2
Mellow,Denmark,2019,Philippines,"Kablon Farms, Mindanao Island, 2018 harvest",70%,"2- B,S*","smooth, coconut, cocoa",2
Mellow,Denmark,2019,Tanzania,"Kokoa Kamili, 2018 harvest, Mbingu Village",70%,"2- B,S*","creamy, coconut, cocoa",2
Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,80%,"4- B,S,C,L","sticky, tart, slight burnt",2
Menakao (aka Cinagra),Madagascar,2012,Madagascar,Madagascar,72%,"4- B,S,C,L","uneven, smokey, hammy",2
Mesocacao,Honduras,2014,Honduras,Honduras,80%,"3- B,S,C","intense, ham, butterscotch",2
Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",70%,"3- B,S,C","acidic, pomegrant, brownie",2
Mesocacao,Honduras,2014,Honduras,Honduras,70%,"3- B,S,C","intense, grassy, spicy, rich",3
Mesocacao,Honduras,2014,Nicaragua,"La Tronca, Matagalpa",80%,"3- B,S,C","dried fruit, rich cocoa",3
Mesocacao,Honduras,2015,El Salvador,El Salvador,80%,"3- B,S,C","fatty, bitter, woody, roasty",2
Mesocacao,Honduras,2015,El Salvador,El Salvador,70%,"3- B,S,C","dairy, caramel",2
Mestico,Brazil,2018,Brazil,"Fazenda Bonanca, Bahia",75%,"3- B,S,C","earthy, floral, rubbery",2
Metiisto,Sweden,2014,Brazil,"Fazenda Sempre Firme P., Bahia, batch 7",70%,"3- B,S,C","fatty, creamy, olive",2
Metiisto,Sweden,2014,Madagascar,"Akesson Estate, batch 10",72%,"3- B,S,C","creamy, fatty, mild cherry",3
Metiisto,Australia,2018,Solomon Islands,"Patovaki, Paspaskato Is",72%,"3- B,S,C","roasty/smokey, high acidity",2
Metiisto,Australia,2018,Solomon Islands,Tenaru,67%,"3- B,S,C","dried fruit, mild hammy",3
Metropolitan,Amsterdam,2015,Blend,South America,70%,"3- B,S,V","accesible, simple cocoa note",3
Meybol,Germany,2018,Peru,Piura Blanco,70%,"3- B,S,C","grape, mild smoke, sandy",3
Michel Cluizel,France,2006,Blend,Carre Amer,60%,"4- B,S,C,V","sweet, crisp nibs",1
Michel Cluizel,France,2006,Blend,Carre Grand Noir,85%,"4- B,S,C,V",bitter coffee flavor,1
Michel Cluizel,France,2006,Blend,Noir Infini,99%,"4- B,S,C,V","smooth, bold, bitter",1
Michel Cluizel,France,2006,Sao Tome,Tamarina,70%,"4- B,S,C,V","creamy, licorice, herbs",2
Michel Cluizel,France,2006,Dominican Republic,Los Ancones P.,67%,"4- B,S,C,V","creamy, raisins, licorice",3
Michel Cluizel,France,2006,Madagascar,Mangaro P.,65%,"4- B,S,C,V","grapefruit, spices",3
Michel Cluizel,France,2006,Papua New Guinea,Maralumi P.,64%,"4- B,S,C,V",tropical fruit and mild smoke,3
Michel Cluizel,France,2007,Venezuela,"Carenero Superior, Concepcion",66%,"4- B,S,C,V","cocoa, orange",3
Michel Cluizel,France,2007,Sao Tome,Vila Gracinda,67%,"4- B,S,C,V","creamy, smoke, raspberry",3
Michel Cluizel,France,2012,Mexico,"Chiapas, Mokaya P.",66%,"4- B,S,C,V","raisins, melon",3
Michel Cluizel,France,2017,Colombia,El Jardin,69%,"4- B,S,C,V","sandy, earthy, fatty",2
Michel Cluizel,France,2019,Brazil,Riachuelo Plantation,70%,"4- B,S,C,V","sandy, grits, nutty, vanilla",2
Michel Cluizel,France,2019,Guatemala,La Laguna Plantation,70%,"4- B,S,C,V","dairy, cocoa, fatty, apple",3
Middlebury,U.S.A.,2012,Blend,Houseblend,65%,"4- B,S*,C,Sa","chemical, salt, wtf",1
Middlebury,U.S.A.,2012,Bolivia,Alto Beni,75%,"4- B,S*,C,Sa","sticky, cardboard,why bother",1
Middlebury,U.S.A.,2012,Indonesia,"Balinese, Java",70%,"4- B,S*,C,Sa","leather, salt",2
Middlebury,U.S.A.,2013,Dominican Republic,La Red,75%,"3- B,S*,Sa","molassses, palm, spicy",2
Middlebury,U.S.A.,2013,Belize,Belize,80%,"4- B,S,C,Sa","strawberry, cream, spice",2
Middlebury,U.S.A.,2015,Tanzania,Kokoa Kamili,75%,"3- B,S,C","banana, melon, fatty",2
Middlebury,U.S.A.,2015,Belize,Maya Mountain,80%,"3- B,S,C","woody, lemon, mild bitter",3
Middlebury,U.S.A.,2015,Trinidad,San Juan Estate,70%,"3- B,S,C","black pepper, dairy",3
Middlebury,U.S.A.,2015,Nicaragua,"Matagalpa, Cacao Bisiesto",70%,"3- B,S,C","rum, herbal, rich",3
Middlebury,U.S.A.,2015,Dominican Republic,Oko Caribe,75%,"3- B,S,C","spicy, rich, mint",3
Middlebury,U.S.A.,2015,Venezuela,"Patanemo, Epoch, Donaldo",75%,"3- B,S,C","nutty, grassy, woody",3
Mike & Becky,Belgium,2018,Dominican Republic,"Oko Caribe, hispaniola, 2017 harvest",70%,"3- B,S,C","fatty, simple",2
Mike & Becky,Belgium,2018,India,Idukki,70%,"3- B,S,C","candy spices, sweet",2
Mike & Becky,Belgium,2018,Peru,"Maranon, 2017 harvest",70%,"3- B,S,C","complex, true to origin",2
Mike & Becky,Belgium,2018,Belize,"San Jose, Toledo, 2017 harvest",70%,"3- B,S,C","grape, cocoa",3
Millcreek Cacao Roasters,U.S.A.,2012,Ecuador,Ecuador,70%,"4- B,S,C,V","wine, brownie batter",3
Millcreek Cacao Roasters,U.S.A.,2013,Ecuador,Ecuador,70%,"4- B,S,C,V","unrefined, burnt nuts, vanilla",2
Millesime,Belgium,2019,Ecuador,"Los Rios, Arriba, 2017 Harvest",70%,"3- B,S,C","sandy, nutmeg, astringent",2
Millesime,Belgium,2019,India,"Kaithapara Village, Idukki, Kerala, 2017 H.",74%,"3- B,S,C","dry, sandy, empty, sweet",2
Millesime,Belgium,2019,Brazil,"Fazenda Leolinad, Bahia, 2017 H.",76%,"3- B,S,C","dry, sandy, dirt, empty",2
Millesime,Belgium,2021,Panama,Bocas del Toro,75%,"3- B,S,C","sandy, green, grassy, harsh",2
Millesime,Belgium,2021,India,Kaithapara,74%,"3- B,S,C","unripe fruit, sour, watery",2
Millesime,Belgium,2021,Tanzania,Kilombero Valley,90%,"3- B,S,C","sandy, bitter, sour fruit",2
Milton,Japan,2018,Brazil,Bahia,70%,"2- B,S","intense, sour, hammy",2
Milton,Japan,2018,Vietnam,Ben Tre,70%,"2- B,S","cocounut, late sour",2
Milton,Japan,2018,Madagascar,Ambanja,70%,"2- B,S","cocoa, mild pear, sticky",3
Milton,Japan,2018,Peru,"Piura Gran Blanco, Sisyu & Kiriyana Phoenix",70%,"2- B,S","grape, thick, chewy",3
Mindo,U.S.A.,2010,Ecuador,Ecuador,77%,"3- B,S,C","dry, coffee notes from roaster",2
Mindo,U.S.A.,2019,Ecuador,"Ecuador, lot# 181220",67%,"3- B,S,C","sandy, harsh, floral",2
Minimal,Japan,2016,Haiti,"Acul-du-Nord, 2015",70%,"2- B,S","gritty, sweet, earty",3
Mirzam,U.A.E.,2017,Papua New Guinea,Papua New Guinea,72%,"2- B,S","few grits, intense smoke",2
Mirzam,U.A.E.,2017,Madagascar,Madagascar,72%,"2- B,S","tangy, roasty, ham",2
Mirzam,U.A.E.,2017,India,India,65%,"3- B,S,C","sweet, licoric",3
Mirzam,U.A.E.,2017,Vietnam,Vietnam,65%,"2- B,S","slight grainy, roasty, spicy",3
Mirzam,U.A.E.,2019,Tanzania,Kokoa Kamili,72%,"3- B,S,C","complex, fruit, nut, rich",3
Misina,Czech Republic,2020,Vietnam,Vietnam,70%,"3- B,S,C","sour fig, cocoa, creamy, fatty",3
